Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,only_peaks,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.7073170731707317,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.7415458937198067,0.3910891089108911,0.39940271844744346,0.6908212560386473,RF,True,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6923076923076923,0.5,0.5806451612903226,0.7608695652173912,0.33623910336239105,0.34776262560104226,0.6630434782608696,NB,True,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5853658536585366,0.5294117647058824,0.5,0.5142857142857143,0.6811594202898551,0.15309842041312272,0.15328875514936824,0.5760869565217391,LR,True,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.6,0.5,0.5454545454545454,0.6871980676328502,0.24354243542435416,0.24637845104051562,0.6195652173913043,kNN,True,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.8125,0.7222222222222222,0.7647058823529411,0.8442028985507246,0.5990220048899756,0.6020546542991633,0.7958937198067633,RF,True,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.5652173913043478,0.7222222222222222,0.6341463414634146,0.7439613526570049,0.2790152403282532,0.28743961352657005,0.643719806763285,NB,True,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.857487922705314,0.551640340218712,0.5523261495064539,0.7741545893719807,LR,True,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.7857142857142857,0.6111111111111112,0.6875000000000001,0.855072463768116,0.49257425742574257,0.5030451960192485,0.7403381642512077,kNN,True,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.625,0.5714285714285714,0.47058823529411764,0.5161290322580646,0.6662404092071612,0.2146596858638744,0.21735757586639412,0.6048593350383631,RF,True,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.65,0.56,0.8235294117647058,0.6666666666666666,0.7621483375959079,0.32530120481927716,0.3525573360346028,0.6726342710997442,NB,True,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.725,0.75,0.5294117647058824,0.6206896551724139,0.7698209718670077,0.4148936170212766,0.43039436929001634,0.6994884910485933,LR,True,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.639386189258312,0.18158567774936063,0.1815856777493606,0.5907928388746804,kNN,True,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.8504901960784315,0.5358490566037736,0.542379944075025,0.7610294117647058,RF,True,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6666666666666666,0.8235294117647058,0.7368421052631577,0.8357843137254901,0.514218009478673,0.5242096447357555,0.7659313725490196,NB,True,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8480392156862745,0.3865336658354115,0.38857004094753733,0.6899509803921569,LR,True,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.8,0.7058823529411765,0.7500000000000001,0.8321078431372548,0.5910224438902744,0.5941361271262344,0.7904411764705883,kNN,True,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.6,0.5294117647058824,0.5625,0.6764705882352942,0.2842892768079801,0.28578699785818873,0.6397058823529411,RF,True,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.4878048780487805,0.43333333333333335,0.7647058823529411,0.5531914893617021,0.661764705882353,0.05071664829106959,0.06268170259940732,0.5281862745098039,NB,True,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.5714285714285714,0.47058823529411764,0.5161290322580646,0.7377450980392157,0.2264150943396227,0.22917462425705282,0.6102941176470589,LR,True,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.685049019607843,0.329559748427673,0.33357639752971024,0.6605392156862745,kNN,True,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.8007246376811593,0.4585834333733493,0.45913992167361817,0.7306763285024154,RF,True,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.29553264604811,0.3260946245551912,0.6557971014492754,NB,True,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.7,0.7777777777777778,0.7368421052631577,0.8091787439613526,0.5107398568019093,0.5132027295698175,0.7584541062801933,LR,True,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.625,0.5555555555555556,0.5882352941176471,0.7246376811594203,0.29828850855745725,0.29979864418162416,0.6473429951690821,kNN,True,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.8181818181818182,0.5,0.6206896551724137,0.8272946859903381,0.43127364438839844,0.4626355158797903,0.7065217391304348,RF,True,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.7342995169082126,0.3910891089108911,0.39940271844744346,0.6908212560386473,NB,True,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.7971014492753623,0.4520048602673147,0.45256680091718243,0.7246376811594203,LR,True,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.8164251207729469,0.4862155388471179,0.5111071275800989,0.7342995169082125,kNN,True,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.775,0.75,0.7058823529411765,0.7272727272727272,0.7902813299232737,0.5360824742268041,0.5367960903599671,0.7659846547314578,RF,True,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.52,0.7647058823529411,0.6190476190476191,0.8030690537084398,0.22891566265060237,0.24809590313546123,0.6214833759590792,NB,True,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.725,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7595907928388748,0.4416243654822335,0.44219443899559935,0.7225063938618925,LR,True,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.675,0.6,0.7058823529411765,0.6486486486486486,0.7122762148337596,0.35,0.35400521619692155,0.6790281329923273,kNN,True,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.8651960784313726,0.551640340218712,0.5523261495064539,0.7781862745098038,RF,False,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6,0.8823529411764706,0.7142857142857143,0.8504901960784313,0.4357798165137615,0.4703200829139203,0.732843137254902,NB,False,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8431372549019608,0.5060240963855421,0.5085118434825329,0.7573529411764706,LR,False,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.65,0.7647058823529411,0.7027027027027027,0.8394607843137255,0.46117084826762245,0.4662325411705106,0.7365196078431373,kNN,False,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.7843137254901961,0.308433734939759,0.30995007602744856,0.6568627450980392,RF,False,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5365853658536586,0.46153846153846156,0.7058823529411765,0.558139534883721,0.7034313725490197,0.11376564277588164,0.12534517449920557,0.5612745098039216,NB,False,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.8406862745098039,0.41706161137440756,0.42516542614512887,0.7156862745098038,LR,False,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.7855392156862745,0.5060240963855421,0.5085118434825329,0.7573529411764706,kNN,False,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.75,0.5,0.6,0.7185990338164251,0.3834586466165414,0.4030896418544079,0.6847826086956521,RF,False,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7946859903381642,0.331002331002331,0.3455079877969887,0.6714975845410628,NB,False,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6470588235294118,0.6111111111111112,0.6285714285714287,0.7705314009661836,0.35236938031591736,0.35280745232791105,0.6751207729468599,LR,False,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.7077294685990339,0.23412204234122047,0.2421458281962813,0.6135265700483092,kNN,False,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.8393719806763285,0.5346784363177806,0.573559820856816,0.7560386473429952,RF,False,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.7801932367149759,0.37514654161781946,0.3864734299516908,0.6932367149758454,NB,False,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8292682926829268,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.8864734299516908,0.6512758201701094,0.6520854980957252,0.8236714975845411,LR,False,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.6428571428571429,0.5,0.5625000000000001,0.7620772946859904,0.28960396039603964,0.2957602408756385,0.6413043478260869,kNN,False,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5333333333333333,0.47058823529411764,0.5,0.6764705882352942,0.16883116883116878,0.16974982846110506,0.5831202046035806,RF,False,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5217391304347826,0.7058823529411765,0.6,0.6521739130434783,0.21760391198044005,0.22762148337595908,0.6138107416879796,NB,False,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8184143222506393,0.48849104859335035,0.4884910485933504,0.7442455242966752,LR,False,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7263427109974425,0.48849104859335035,0.4884910485933504,0.7442455242966752,kNN,False,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8394607843137255,0.3865336658354115,0.38857004094753733,0.6899509803921569,RF,False,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6666666666666666,0.8235294117647058,0.7368421052631577,0.8357843137254902,0.514218009478673,0.5242096447357555,0.7659313725490196,NB,False,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.8970588235294118,0.5358490566037736,0.542379944075025,0.7610294117647058,LR,False,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.7333333333333333,0.6470588235294118,0.6875,0.8419117647058824,0.488778054862843,0.4913530840368859,0.7401960784313726,kNN,False,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8026960784313725,0.3865336658354115,0.38857004094753733,0.6899509803921569,RF,False,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5121951219512195,0.45161290322580644,0.8235294117647058,0.5833333333333333,0.7230392156862745,0.10284463894967166,0.13215601345080025,0.5575980392156863,NB,False,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.8137254901960785,0.3970588235294118,0.39705882352941174,0.6985294117647058,LR,False,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.8137254901960784,0.3970588235294118,0.39705882352941174,0.6985294117647058,kNN,False,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.8079710144927535,0.4585834333733493,0.45913992167361817,0.7306763285024154,RF,False,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6071428571428571,0.9444444444444444,0.7391304347826088,0.8236714975845411,0.4396355353075171,0.49717175363704563,0.7330917874396135,NB,False,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7368421052631579,0.7777777777777778,0.7567567567567567,0.8309178743961352,0.5570228091236494,0.5576987530276409,0.7801932367149759,LR,False,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.8031400966183575,0.551640340218712,0.5523261495064539,0.7741545893719807,kNN,False,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.8393719806763286,0.5346784363177806,0.573559820856816,0.7560386473429952,RF,False,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5853658536585366,0.5238095238095238,0.6111111111111112,0.5641025641025642,0.6666666666666667,0.17319098457888504,0.1750644825168069,0.5881642512077294,NB,False,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.8125,0.7222222222222222,0.7647058823529411,0.8357487922705314,0.5990220048899756,0.6020546542991633,0.7958937198067633,LR,False,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.7705314009661837,0.4862155388471179,0.5111071275800989,0.7342995169082125,kNN,False,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8017902813299232,0.48849104859335035,0.4884910485933504,0.7442455242966752,RF,False,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5185185185185185,0.8235294117647058,0.6363636363636364,0.8107416879795396,0.23990498812351546,0.27263363678120767,0.629156010230179,NB,False,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8005115089514067,0.49622166246851385,0.4987597511956937,0.7519181585677749,LR,False,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7685421994884911,0.4044665012406947,0.4126793880451679,0.7084398976982097,kNN,False,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.817632850241546,0.5048309178743962,0.5048309178743962,0.7524154589371981,RF,True,1,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.4146341463414634,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.7777777777777778,-0.06034482758620685,-0.12888590788875842,0.466183574879227,NB,True,1,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.8048780487804879,0.8125,0.7222222222222222,0.7647058823529411,0.855072463768116,0.5990220048899756,0.6020546542991633,0.7958937198067633,LR,True,1,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.7073170731707317,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.7971014492753623,0.41981132075471694,0.4278895605125866,0.7149758454106281,kNN,True,1,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.7560975609756098,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8719806763285024,0.5048309178743962,0.5048309178743962,0.7524154589371981,RF,True,2,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.4146341463414634,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.782608695652174,-0.06034482758620685,-0.12888590788875842,0.466183574879227,NB,True,2,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.8048780487804879,0.8571428571428571,0.6666666666666666,0.75,0.8695652173913044,0.594059405940594,0.6066876735910534,0.7898550724637681,LR,True,2,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.7560975609756098,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.8297101449275363,0.4862155388471179,0.5111071275800989,0.7342995169082125,kNN,True,2,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.7,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.7058823529411765,0.3460490463215259,0.3845149594909968,0.6624040920716112,RF,True,3,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.675,0.6666666666666666,0.47058823529411764,0.5517241379310345,0.7595907928388747,0.3085106382978724,0.32003683870283267,0.6483375959079284,NB,True,3,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.725,0.8,0.47058823529411764,0.5925925925925927,0.8132992327365729,0.4054054054054054,0.4379678718553378,0.6918158567774936,LR,True,3,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.55,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.6585677749360614,0.03485254691688999,0.03680947574347911,0.5166240409207161,kNN,True,3,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.725,0.65,0.7647058823529411,0.7027027027027027,0.7774936061381075,0.44999999999999996,0.4551495636817563,0.7301790281329923,RF,True,4,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.5,0.4594594594594595,1.0,0.6296296296296297,0.8439897698209718,0.11308203991130805,0.24480501365802013,0.5652173913043478,NB,True,4,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.725,0.6875,0.6470588235294118,0.6666666666666667,0.8388746803069054,0.4329896907216494,0.43356607298305033,0.7148337595907929,LR,True,4,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.675,0.625,0.5882352941176471,0.6060606060606061,0.7480818414322251,0.3298969072164948,0.3303360556061336,0.6636828644501278,kNN,True,4,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.675,0.7,0.4117647058823529,0.5185185185185185,0.680306905370844,0.29729729729729726,0.3211764393605811,0.6406649616368286,RF,True,5,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.4,0.41025641025641024,0.9411764705882353,0.5714285714285713,0.8209718670076727,-0.05032822757111588,-0.1862546627515181,0.47058823529411764,NB,True,5,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.725,0.75,0.5294117647058824,0.6206896551724139,0.8439897698209718,0.4148936170212766,0.43039436929001634,0.6994884910485933,LR,True,5,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.725,0.75,0.5294117647058824,0.6206896551724139,0.7391304347826086,0.4148936170212766,0.43039436929001634,0.6994884910485933,kNN,True,5,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.6341463414634146,0.6,0.5,0.5454545454545454,0.7342995169082125,0.24354243542435416,0.24637845104051562,0.6195652173913043,RF,True,6,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.5121951219512195,0.4722222222222222,0.9444444444444444,0.6296296296296297,0.751207729468599,0.10675381263616557,0.17949801775774202,0.5591787439613527,NB,True,6,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.7317073170731707,0.8181818181818182,0.5,0.6206896551724137,0.8309178743961353,0.43127364438839844,0.4626355158797903,0.7065217391304348,LR,True,6,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.6829268292682927,0.6923076923076923,0.5,0.5806451612903226,0.7717391304347827,0.33623910336239105,0.34776262560104226,0.6630434782608696,kNN,True,6,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
0.6097560975609756,0.5714285714285714,0.4444444444444444,0.5,0.7016908212560387,0.18811881188118806,0.19211776330383357,0.5917874396135265,RF,True,7,breast,HER2+ vs TNBC,HER2+,sv,inv,supervised
