cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type,repetition,extraction_time
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,75,0.625851393
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,76,0.541804552
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,77,0.450450182
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,78,0.456000328
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,79,0.418964624
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,80,0.418773651
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,81,0.405098915
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,82,0.451000214
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,83,0.433050632
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,84,0.40884304
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,85,0.422712326
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,86,0.412539721
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,87,0.408254862
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,88,0.419008255
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,89,0.418232203
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,90,0.405531645
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,91,0.416523457
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,92,0.434332371
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,93,0.402041435
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,94,0.41297102
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,95,0.430027962
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,96,0.438763618
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,97,0.40637207
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,98,0.483616829
lung,"['RES', 'NONRES']",RES,cnv,dip,supervised,99,0.432983398
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,0,1.412082672
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,1,1.408370972
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,2,1.385986328
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,3,1.420140505
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,4,1.48288846
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,5,1.396413326
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,6,1.428215504
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,7,1.360445976
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,8,1.391115665
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,9,1.402753115
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,10,1.496188641
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,11,1.335115433
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,12,1.443408012
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,13,1.397048473
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,14,1.394035816
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,15,1.389493465
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,16,1.333873034
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,17,1.533381701
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,18,1.390247583
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,19,1.344009399
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,20,1.277099133
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,21,1.595895767
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,22,1.456939459
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,23,1.3067801
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,24,1.478271723
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,25,1.416547775
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,26,1.430742025
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,27,1.689181089
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,28,1.379733086
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,29,1.320477247
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,30,1.451662302
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,31,1.414631844
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,32,1.385386944
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,33,1.434279442
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,34,1.383519173
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,35,1.482330561
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,36,1.426128626
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,37,1.434851885
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,38,1.447039366
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,39,1.402946949
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,40,1.536220074
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,41,1.417440176
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,42,1.355889797
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,43,1.701467752
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,44,1.489524841
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,45,1.566826105
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,46,1.397008657
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,47,1.552758455
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,48,1.637225151
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,49,1.52446866
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,50,1.745100737
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,51,1.600836277
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,52,1.329315186
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,53,1.423914433
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,54,1.431002855
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,55,1.350614309
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,56,1.495865107
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,57,1.42929697
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,58,1.32911396
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,59,1.37452054
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,60,1.550935984
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,61,1.490658283
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,62,1.441037655
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,63,1.448678493
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,64,1.412624121
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,65,1.474213362
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,66,1.387170792
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,67,1.249815464
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,68,1.458112717
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,69,1.459994078
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,70,1.501657248
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,71,1.434377432
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,72,1.428926468
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,73,1.562340021
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,74,1.513400793
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,75,1.383826733
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,76,1.49347353
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,77,1.540537357
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,78,1.591388941
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,79,1.636093616
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,80,1.586413145
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,81,1.519677639
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,82,1.496186495
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,83,1.457308292
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,84,1.500599861
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,85,1.333508015
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,86,1.559358597
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,87,1.584407568
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,88,1.366221905
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,89,1.674535751
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,90,1.380100727
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,91,1.550432444
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,92,1.612692118
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,93,1.724588394
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,94,1.461881399
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,95,1.452734709
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,96,1.38990736
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,97,1.353700399
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,98,1.418805838
lung,"['RES', 'NONRES']",RES,cnv,dip,clustering,99,1.484731913
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,0,0.987127066
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,1,0.978178024
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,2,0.978113651
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,3,1.002187967
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,4,0.977273941
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,5,0.987858295
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,6,1.03874135
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,7,0.975106239
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,8,0.999182463
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,9,0.999168634
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,10,0.990002632
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,11,0.986168146
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,12,0.968063354
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,13,0.965754032
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,14,0.991053581
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,15,0.987359285
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,16,0.986781597
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,17,0.964163065
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,18,0.982771158
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,19,0.953595638
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,20,1.0227139
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,21,0.983618021
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,22,0.983126879
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,23,1.002817631
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,24,0.973552704
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,25,0.975224018
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,26,0.986623526
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,27,0.968411684
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,28,0.982909679
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,29,0.933454275
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,30,1.00090456
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,31,0.956703663
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,32,1.013225794
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,33,0.96718359
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,34,0.996196032
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,35,0.938904762
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,36,0.944862604
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,37,0.939606905
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,38,0.950507164
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,39,1.005804777
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,40,0.960114479
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,41,0.977664471
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,42,0.949979782
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,43,0.954968691
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,44,0.943191051
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,45,0.969686985
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,46,0.984154463
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,47,0.970196247
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,48,0.974107504
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,49,0.934710264
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,50,0.978921652
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,51,1.071682692
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,52,0.970180035
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,53,0.96841073
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,54,0.97343564
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,55,0.971278906
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,56,0.965995073
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,57,0.941134453
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,58,0.974096298
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,59,0.998722792
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,60,0.968437433
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,61,0.977597237
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,62,0.945649624
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,63,0.962280035
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,64,0.947856426
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,65,0.985209703
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,66,0.954941273
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,67,0.965637922
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,68,0.99502039
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,69,0.989246607
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,70,0.960226059
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,71,1.00159812
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,72,0.995630741
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,73,0.946282148
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,74,0.987274885
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,75,0.965104818
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,76,0.967809677
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,77,1.050253153
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,78,0.958400726
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,79,0.987536192
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,80,0.926986694
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,81,0.975545168
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,82,0.979495049
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,83,0.975249767
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,84,0.929115772
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,85,0.966821194
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,86,0.937133312
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,87,0.982729435
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,88,0.950081825
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,89,0.959820271
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,90,0.960851192
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,91,0.979146719
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,92,0.971092701
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,93,0.925114632
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,94,0.955186367
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,95,0.970101357
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,96,0.942783117
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,97,0.963866711
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,98,0.960930109
lung,"['RES', 'NONRES']",RES,cnv,dip,quantile,99,0.97545743
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,0,0.718351841
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,1,0.703780413
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,2,0.723296404
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,3,0.730989695
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,4,0.67976141
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,5,0.674276352
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,6,0.696676254
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,7,0.703335047
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,8,0.7281425
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,9,0.695002794
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,10,0.706112862
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,11,0.715554714
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,12,0.698272943
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,13,0.694998503
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,14,0.695721626
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,15,0.704742432
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,16,0.701999664
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,17,0.772351027
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,18,0.693164587
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,19,0.730069637
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,20,0.667001486
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,21,0.678838253
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,22,0.703935385
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,23,0.705028534
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,24,0.672592878
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,25,0.695618153
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,26,0.712054253
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,27,0.69082427
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,28,0.692463636
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,29,0.711996078
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,30,0.689800262
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,31,0.719061852
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,32,0.708004236
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,33,0.679082394
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,34,0.721924305
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,35,0.700251818
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,36,0.708192348
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,37,0.703166246
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,38,0.691133738
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,39,0.681757689
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,40,0.702041388
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,41,0.714048147
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,42,0.706845284
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,43,0.705386639
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,44,0.733181715
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,45,0.72784996
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,46,0.728086472
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,47,0.678875446
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,48,0.708429575
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,49,0.692147493
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,50,0.673473835
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,51,0.707660675
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,52,0.695212841
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,53,0.704998732
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,54,0.694576263
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,55,0.694114685
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,56,0.704134941
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,57,0.723139048
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,58,0.665210485
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,59,0.690409422
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,60,0.724104643
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,61,0.72212863
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,62,0.703658342
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,63,0.674894571
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,64,0.669859886
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,65,0.713189363
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,66,0.719312906
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,67,0.711133718
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,68,0.72241497
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,69,0.702381849
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,70,0.720989943
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,71,0.698239088
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,72,0.693828344
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,73,0.703787088
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,74,0.715082169
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,75,0.685188055
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,76,0.674373388
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,77,0.721232414
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,78,0.698840618
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,79,0.674042702
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,80,0.698982954
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,81,0.699220419
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,82,0.673364878
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,83,0.711002588
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,84,0.712258577
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,85,0.683654547
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,86,0.701238394
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,87,0.706470728
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,88,0.702164888
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,89,0.707045078
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,90,0.714034081
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,91,0.689211369
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,92,0.681129456
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,93,0.683454037
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,94,0.682361603
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,95,0.712118864
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,96,0.71899724
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,97,0.685080767
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,98,0.712658644
lung,"['RES', 'NONRES']",RES,cnv,dup,supervised,99,0.716192007
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,0,1.47155571
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,1,1.505185604
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,2,1.504232168
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,3,1.445848227
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,4,1.344255924
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,5,1.454230547
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,6,1.387563467
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,7,1.507431269
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,8,1.471009731
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,9,1.329245329
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,10,1.507299662
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,11,1.471950293
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,12,1.533771753
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,13,1.471081495
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,14,1.29634285
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,15,1.456977367
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,16,1.441957474
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,17,1.387271881
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,18,1.524064302
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,19,1.36922121
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,20,1.421031237
lung,"['RES', 'NONRES']",RES,cnv,dup,clustering,21,1.422393322
