Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,fracs_counts,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.55,0.5555555555555556,0.5,0.5263157894736842,0.48,0.09999999999999998,0.10050378152592121,0.55,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.6,0.625,0.5,0.5555555555555556,0.7350000000000001,0.19999999999999996,0.2041241452319315,0.6,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.45,0.42857142857142855,0.3,0.3529411764705882,0.6,-0.10000000000000009,-0.10482848367219183,0.44999999999999996,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.7,0.7,0.7,0.7,0.64,0.4,0.4,0.7,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.8,0.8,0.8,0.8000000000000002,0.8200000000000001,0.6,0.6,0.8,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.55,0.5384615384615384,0.7,0.608695652173913,0.515,0.09999999999999998,0.10482848367219183,0.55,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.4,0.3333333333333333,0.2,0.25,0.42,-0.19999999999999996,-0.2182178902359924,0.4,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.5,0.5,0.6,0.5454545454545454,0.5700000000000001,0.0,0.0,0.5,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.5,0.5,0.8,0.6153846153846154,0.5,0.0,0.0,0.5,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.6,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6464646464646464,0.19191919191919193,0.1919191919191919,0.595959595959596,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.45,0.4,0.4444444444444444,0.4210526315789474,0.4242424242424242,-0.10000000000000009,-0.10050378152592121,0.4494949494949495,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.5,0.42857142857142855,0.3333333333333333,0.375,0.4949494949494949,-0.030927835051546504,-0.0316069770620507,0.48484848484848486,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.55,0.5,0.4444444444444444,0.47058823529411764,0.5808080808080808,0.08163265306122458,0.08206099398622181,0.5404040404040404,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,ovarian,RES vs NONRES,RES,sv,dup,clustering
0.75,0.7777777777777778,0.7,0.7368421052631577,0.795,0.5,0.502518907629606,0.75,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.5,0.2,0.28571428571428575,0.5,0.0,0.0,0.5,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.5,0.5,0.5,0.5700000000000001,0.0,0.0,0.5,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.75,0.6,0.6666666666666665,0.75,0.4,0.408248290463863,0.7,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5454545454545454,0.6,0.5714285714285713,0.605,0.09999999999999998,0.10050378152592121,0.55,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.45,0.42857142857142855,0.3,0.3529411764705882,0.54,-0.10000000000000009,-0.10482848367219183,0.44999999999999996,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6666666666666666,0.6,0.631578947368421,0.65,0.30000000000000004,0.30151134457776363,0.6499999999999999,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5833333333333334,0.7,0.6363636363636365,0.635,0.19999999999999996,0.2041241452319315,0.6,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.7,0.7,0.7,0.8,0.4,0.4,0.7,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.6,0.3,0.4,0.67,0.09999999999999998,0.11547005383792516,0.55,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5555555555555556,0.5,0.5263157894736842,0.6799999999999999,0.09999999999999998,0.10050378152592121,0.55,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.7,0.7,0.7,0.645,0.4,0.4,0.7,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.8571428571428571,0.6,0.7058823529411764,0.74,0.5,0.5241424183609591,0.75,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.7,0.7,0.7,0.6500000000000001,0.4,0.4,0.7,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6,0.6,0.6,0.6400000000000001,0.19999999999999996,0.2,0.6,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.6,0.3,0.4,0.525,0.09999999999999998,0.11547005383792516,0.55,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5,0.7777777777777778,0.6086956521739131,0.6161616161616161,0.1346153846153847,0.15352206215727945,0.5707070707070707,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.5858585858585859,-0.07526881720430101,-0.09851341054817479,0.46464646464646464,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.45,0.4,0.4444444444444444,0.4210526315789474,0.5353535353535354,-0.10000000000000009,-0.10050378152592121,0.4494949494949495,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.6414141414141414,0.22330097087378642,0.24232015747572203,0.6161616161616161,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.45,0.4444444444444444,0.4,0.4210526315789474,0.44999999999999996,-0.10000000000000009,-0.10050378152592121,0.45,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6666666666666666,0.4,0.5,0.67,0.19999999999999996,0.2182178902359924,0.6000000000000001,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5833333333333334,0.7,0.6363636363636365,0.72,0.19999999999999996,0.2041241452319315,0.6,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.4,0.375,0.3,0.33333333333333326,0.405,-0.19999999999999996,-0.2041241452319315,0.4,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5833333333333334,0.7,0.6363636363636365,0.5549999999999999,0.19999999999999996,0.2041241452319315,0.6,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6666666666666666,0.4,0.5,0.6699999999999999,0.19999999999999996,0.2182178902359924,0.6000000000000001,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.7272727272727273,0.8,0.761904761904762,0.6900000000000001,0.5,0.502518907629606,0.75,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.5,0.6,0.5454545454545454,0.49000000000000005,0.0,0.0,0.5,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.7777777777777778,0.7,0.7368421052631577,0.665,0.5,0.502518907629606,0.75,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.75,0.3,0.4285714285714285,0.6900000000000001,0.19999999999999996,0.25,0.6,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6666666666666666,0.6,0.631578947368421,0.6599999999999999,0.30000000000000004,0.30151134457776363,0.6499999999999999,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6666666666666666,0.4,0.5,0.6500000000000001,0.19999999999999996,0.2182178902359924,0.6000000000000001,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6363636363636364,0.7,0.6666666666666666,0.63,0.30000000000000004,0.30151134457776363,0.6499999999999999,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",9,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.45,0.4,0.2,0.26666666666666666,0.51,-0.10000000000000009,-0.11547005383792516,0.44999999999999996,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",9,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.6,0.3,0.4,0.75,0.09999999999999998,0.11547005383792516,0.55,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",9,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6,0.6,0.6,0.595,0.19999999999999996,0.2,0.6,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",9,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.42857142857142855,0.3333333333333333,0.375,0.5909090909090909,-0.030927835051546504,-0.0316069770620507,0.48484848484848486,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",10,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.5,0.4,0.2222222222222222,0.2857142857142857,0.494949494949495,-0.05263157894736836,-0.058025885318565944,0.47474747474747475,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",10,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.625,0.5555555555555556,0.5882352941176471,0.595959595959596,0.2857142857142858,0.28721347895177635,0.6414141414141414,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",10,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5,0.4444444444444444,0.47058823529411764,0.5707070707070707,0.08163265306122458,0.08206099398622181,0.5404040404040404,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",10,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.8,0.875,0.7,0.7777777777777777,0.785,0.6,0.6123724356957946,0.8,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6363636363636364,0.7,0.6666666666666666,0.75,0.30000000000000004,0.30151134457776363,0.6499999999999999,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6363636363636364,0.7,0.6666666666666666,0.77,0.30000000000000004,0.30151134457776363,0.6499999999999999,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.6,0.6,0.6,0.66,0.19999999999999996,0.2,0.6,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",1,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.625,0.5,0.5555555555555556,0.735,0.19999999999999996,0.2041241452319315,0.6,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5714285714285714,0.8,0.6666666666666666,0.71,0.19999999999999996,0.2182178902359924,0.6000000000000001,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.6666666666666666,0.8,0.7272727272727272,0.75,0.4,0.408248290463863,0.7,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.5833333333333334,0.7,0.6363636363636365,0.635,0.19999999999999996,0.2041241452319315,0.6,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",2,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.8333333333333334,0.5,0.625,0.72,0.4,0.4364357804719848,0.7,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.8571428571428571,0.6,0.7058823529411764,0.7800000000000001,0.5,0.5241424183609591,0.75,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.8333333333333334,0.5,0.625,0.7400000000000001,0.4,0.4364357804719848,0.7,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.7,0.7,0.7,0.735,0.4,0.4,0.7,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",3,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.7142857142857143,0.5,0.588235294117647,0.655,0.30000000000000004,0.3144854510165755,0.65,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6666666666666666,0.6,0.631578947368421,0.69,0.30000000000000004,0.30151134457776363,0.6499999999999999,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.7142857142857143,0.5,0.588235294117647,0.66,0.30000000000000004,0.3144854510165755,0.65,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.65,0.6666666666666666,0.6,0.631578947368421,0.665,0.30000000000000004,0.30151134457776363,0.6499999999999999,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",4,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.7,0.7777777777777778,0.7368421052631577,0.8131313131313131,0.5,0.502518907629606,0.7525252525252526,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5,0.4444444444444444,0.47058823529411764,0.5656565656565656,0.08163265306122458,0.08206099398622181,0.5404040404040404,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5,0.5555555555555556,0.5263157894736842,0.5353535353535352,0.09999999999999998,0.10050378152592121,0.5505050505050505,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.75,0.6666666666666666,0.7058823529411765,0.8636363636363636,0.4897959183673469,0.4923659639173309,0.7424242424242424,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",5,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.625,0.5,0.5555555555555556,0.56,0.19999999999999996,0.2041241452319315,0.6,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.6428571428571429,0.9,0.75,0.8300000000000001,0.4,0.4364357804719848,0.7,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.75,0.6,0.6666666666666665,0.87,0.4,0.408248290463863,0.7,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.4,0.3333333333333333,0.2,0.25,0.47000000000000003,-0.19999999999999996,-0.2182178902359924,0.4,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",6,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.6,0.625,0.5,0.5555555555555556,0.655,0.19999999999999996,0.2041241452319315,0.6,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.75,0.7272727272727273,0.8,0.761904761904762,0.6900000000000001,0.5,0.502518907629606,0.75,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.7,0.7,0.7,0.7,0.72,0.4,0.4,0.7,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
0.55,0.5555555555555556,0.5,0.5263157894736842,0.615,0.09999999999999998,0.10050378152592121,0.55,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True, 'n_bins': 'auto'}",7,ovarian,RES vs NONRES,RES,sv,dup,supervised
